date,title,location,salary,company_industry,education,prior_experience,bonus,stocks,total_comp,additional_benefits,tenure_length_period,tenure_length_period_units,survey_year
2019-12-09,Data Scientist,"Houston, TX, USA",-0.04485993904643452,Oil and Gas,Masters in Applied Statistics,2yrs of actuarial experience   * **$Internship**   * **$Coop,-0.21502071819629978,-0.116391318359858,-0.057991770771963644,False,2.0,years,2019
2019-12-09,Data Scientist,"Midwestern United States, USA",-0.044859939046434594,Fortune 100,MS Statistics,None**   * **$Internship Yes,0.49134814454219033,-0.116391318359858,-0.05799176881893856,False,1.0,years,2019
2019-12-09,Data Scientist,"San Francisco Bay Area, CA, USA",-0.04485993904643448,FB (IC4,PhD in engineering,1 year non-tech company @ ~$110k comp- No internship or coop,-0.21502071819629978,-0.116391318359858,-0.05799177077196244,False,1.5,years,2019
2019-12-09,Data Scientist,"Irving, TX, USA",-0.04485993904643452,Entertainment,"MSc Psychology, MSc Data Science",15 yrs,-0.21502071819629978,0.6894501857817517,-0.057991770771963914,False,2.5,years,2019
2019-12-09,Data Scientist,"New York, NY, USA",-0.044859939046434476,"HealthTech, reinforcement learning",Bachelor's,2 yoe in RL,-0.21502071819629978,-0.116391318359858,-0.0579917707719636,False,1.0,years,2019
2019-12-09,Senior Data Scientist,"Los Angeles, CA, USA",-0.04485993904643471,Tech,BS Engineering/ MS in DS,2 Years DS Consulting at Big Firm   * 1 Year Senior DS in Entertainment,-0.21502071819629978,-0.116391318359858,-0.05799177077196413,False,1.0,months,2019
2019-12-09,Data Scientist,"St. Louis, MO, USA",-0.04485993904643457,Healthcare,Masters,Nothing relevant,-0.21502071819629978,-0.116391318359858,-0.057991770771965066,False,3.0,years,2019
2019-12-09,Data Scientist,"Seattle, WA, USA",-0.04485993904643454,Big tech company,"BS in CS, Data science. Completing MS in CS",3 data science internships,4.02319245823464,-0.116391318359858,-0.0579917707719636,False,2.0,unknown,2019
2019-12-09,Senior Business Intelligence Analyst,"Riverside County, CA, USA",-0.04485993904643459,Beverage/CPG,"BS Pure Mathematics, MS Applied Mathematics",Internship:** Aviation Analyst   * **Data/BI Analyst:** 3 years,-0.21502071819629978,-0.116391318359858,-0.05799177077196497,False,4.0,months,2019
2019-12-09,senior data scientist,"Colorado, USA",-0.04485993904643449,internet/web tech,MS,"1 year, also in web tech  - $Internship: yes",-0.21502071819629978,-0.116391318359858,-0.05799177077196182,False,2.0,unknown,2019
2019-12-09,"Data Scientist*** **Tenure length: 1.5 years*** **Location: San Francisco*** **Salary: 187k*** **Company/Industry: FB*** **Education: PhD (unrelated to DS--structural bio and neuropharmacology)*** **Prior Experience: 3 years in Bay Area tech companies*** **Internship: Insight DS*** **Relocation/Signing Bonus: 50k signing*** **Stock and/or recurring bonuses: 90k RSU, 30k bonus (15%)*** **Total comp: 305k**&amp;#x200B;For those interested, my salary historyFirst DS job:* **Title: Data Scientist*** **Tenure length: 1.5 years*** **Location: Bay Area*** **Salary: 120k*** **Company/Industry: DS consulting startup*** **Education: PhD*** **Prior Experience: none*** **Internship: Insight DS*** **Relocation/Signing Bonus: 0*** **Stock and/or recurring bonuses: some options I didn't exercise and bonus that never paid because the company wasn't doing well*** **Total comp: 120k**Next job:* **Title: Data Scientist (promo to Senior after 6 months then Lead after 12 months","New York, NY, USA",-0.044859939046434545,"FB*** **Education: PhD (unrelated to DS--structural bio and neuropharmacology)*** **Prior Experience: 3 years in Bay Area tech companies*** **Internship: Insight DS*** **Relocation/Signing Bonus: 50k signing*** **Stock and/or recurring bonuses: 90k RSU, 30k bonus (15%)*** **Total comp: 305k**&amp;#x200B;For those interested, my salary historyFirst DS job:* **Title: Data Scientist*** **Tenure length: 1.5 years*** **Location: Bay Area*** **Salary: 120k*** **Company/Industry: DS consulting startup*** **Education: PhD*** **Prior Experience: none*** **Internship: Insight DS*** **Relocation/Signing Bonus: 0*** **Stock and/or recurring bonuses: some options I didn't exercise and bonus that never paid because the company wasn't doing well*** **Total comp: 120k**Next job:* **Title: Data Scientist (promo to Senior after 6 months then Lead after 12 months)*** **Tenure length: 1.5 years*** **Location: San Francisco*** **Salary: 195k to start, 210k after 6 months*** **Company/Industry: Tech/Entertainment","PhD (unrelated to DS--structural bio and neuropharmacology)*** **Prior Experience: 3 years in Bay Area tech companies*** **Internship: Insight DS*** **Relocation/Signing Bonus: 50k signing*** **Stock and/or recurring bonuses: 90k RSU, 30k bonus (15%)*** **Total comp: 305k**&amp;#x200B;For those interested, my salary historyFirst DS job:* **Title: Data Scientist*** **Tenure length: 1.5 years*** **Location: Bay Area*** **Salary: 120k*** **Company/Industry: DS consulting startup*** **Education: PhD*** **Prior Experience: none*** **Internship: Insight DS*** **Relocation/Signing Bonus: 0*** **Stock and/or recurring bonuses: some options I didn't exercise and bonus that never paid because the company wasn't doing well*** **Total comp: 120k**Next job:* **Title: Data Scientist (promo to Senior after 6 months then Lead after 12 months)*** **Tenure length: 1.5 years*** **Location: San Francisco*** **Salary: 195k to start, 210k after 6 months*** **Company/Industry: Tech/Entertainment*** **Education: PhD","3 years in Bay Area tech companies*** **Internship: Insight DS*** **Relocation/Signing Bonus: 50k signing*** **Stock and/or recurring bonuses: 90k RSU, 30k bonus (15%)*** **Total comp: 305k**&amp;#x200B;For those interested, my salary historyFirst DS job:* **Title: Data Scientist*** **Tenure length: 1.5 years*** **Location: Bay Area*** **Salary: 120k*** **Company/Industry: DS consulting startup*** **Education: PhD*** **Prior Experience: none*** **Internship: Insight DS*** **Relocation/Signing Bonus: 0*** **Stock and/or recurring bonuses: some options I didn't exercise and bonus that never paid because the company wasn't doing well*** **Total comp: 120k**Next job:* **Title: Data Scientist (promo to Senior after 6 months then Lead after 12 months)*** **Tenure length: 1.5 years*** **Location: San Francisco*** **Salary: 195k to start, 210k after 6 months*** **Company/Industry: Tech/Entertainment*** **Education: PhD*** **Prior Experience: 1.5 years*** **Internship: Insight DS",-0.21502071819629978,-0.116391318359858,-0.05799177077196202,False,1.5,years,2019
2019-12-09,Director of Data Science,"Houston, TX, USA",-0.04485993904643442,"Small company, very niche segment in the entertainment space",PhD in Engineering,"CPG, Distribution, Software.**   * **$Internship: None**   * **$Coop: None",-0.21502071819629978,-0.116391318359858,-0.05799177077196706,False,6.0,years,2019
2019-12-09,Data Scientist,"Florida, USA",-0.044859939046434545,Tech,PhD,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196341,False,2.0,unknown,2019
2019-12-09,Jr. Data Scientist,Central Europe,-0.04485993904643353,Big 4,"BS in Finance, finishing Msc in Financial Engineering",Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077195025,False,1.25,years,2019
2019-12-09,Director,"San Francisco, CA, USA",-0.04485993904643444,Financial Services,Masters,Summer Internship (2012): $45 per hour,-0.21502071819629978,-0.116391318359858,-0.05799177077195961,False,5.0,years,2019
2019-12-09,Data Scientist II,"New York, NY, USA",-0.044859939046434545,Tech,PhD,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196706,False,1.0,years,2019
2019-12-09,Senior Data Analyst,"Seattle, WA, USA",-0.04485993904643459,SaaS (for academia,BA,"year in this role, 3 years as analyst at this company, part time analyst role throughout college $Internship n/a$Coop n/a",-0.21502071819629978,-0.116391318359858,-0.057991770571496355,False,4.0,years,2019
2019-12-09,Senior Systems Analyst,"Boston, MA, USA",-0.04485993904643457,Finance,"Undergrad math, MS applied statistics","grad school projects, internship here, part-time here while finishing school     * **Internship -**  at the same company",-0.21502071819629978,-0.116391318359858,-0.05799177077196465,False,6.0,months,2019
2019-12-09,Senior Applied Scientist,"West Coast, USA",-0.04485993904643471,Big Tech,PhD,TT in Academia,-0.21502071819629978,-0.116391318359858,-0.05799177077196699,False,3.0,years,2019
2019-12-09,Senior Data Scientist,"Denver, CO, USA",-0.04485993904643452,Tech,PhD,3 years at 2 companies as a DS (90k -&gt; 105k,-0.21502071819629978,-0.116391318359858,-0.05799177076923402,False,8.0,months,2019
2019-12-09,Data Scientist,"Washington, DC, USA",-0.04485993904643452,Consulting/federal contracting,"BA in Econ, 3-month data science boot camp 2 years ago","1.5 years in similar role at other contracting firm, 6 years as analyst in various roles before that",0.7738956896375864,-0.116391318359858,-0.057991767789923376,False,1.0,years,2019
2019-12-09,Marketing Coordinator,"Ohio, USA",-0.04485993904643467,Multifamily Housing,BFA Ballet and BS Political Science,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196643,False,5.0,years,2019
2019-12-09,Data Analyst,"Midwest City, OK, USA",-0.044859939046434545,Tech,STEM (not engineering or comp sci,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196413,False,1.5,years,2019
2019-12-09,Data Scientist,"Austin, TX, USA",-0.044859939046434615,Large automaker,B.S. Comp Sci,Summer internship at same company   * Previous internship at small tech startup,-0.21502071819629978,-0.116391318359858,-0.05799177077196528,False,2.0,unknown,2019
2019-12-09,Data Scientist,United States,-0.044859939046434566,Finance (just shy of 5k employees,masters in statistics,None,-0.21502071819629978,0.17371162313112146,-0.057991734827267334,False,4.0,years,2019
2019-12-09,Data Scientist,"San Francisco, CA, USA",-0.04485993904643471,Tech,MS,0 full time experience (This is my first job ever)   * **$Internship:** 5 month DS internship at different company (non-FAANG,0.49134814454219033,-0.116391318359858,-0.05799177077196413,False,2.0,unknown,2019
2019-12-09,Data Analyst,"Austin, TX, USA",-0.04485993904643457,Ecommerce Software,"Liberal Arts Master's Degree, also a night bootcamp (during second job",Mid Size Web Company* Start up,-0.21502071819629978,-0.116391318359858,-0.05799177076995104,False,2.5,years,2019
2019-12-09,Senior Data Scientist,"San Francisco Bay Area, CA, USA",-0.04485993904643471,Tech,BA Economics,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196202,False,1.5,years,2019
2019-12-09,Lead Data Engineer,"Toronto, ON, Canada",-0.04485993904643452,Banking,Some college,"25yrs overall, ~8 in data engineering",5.435930183711621,-0.116391318359858,-0.05799177077196328,False,1.0,years,2019
2019-12-09,Researcher,"New York, NY, USA",-0.04485993904643442,Tech,Master's,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196129,False,5.0,years,2019
2019-12-09,Pharmacy Informatics Analyst,"Columbus, OH, USA",-0.044859939046434566,Healthcare,"BS in C.I.S, Associate in Nursing, currently in master's for data analytics","2 years data analyst, 8 years Epic builder, 2 years RN, 5 years management"" Certs: 4 Epic Certifications (gold in healthcare industry",-0.21502071819629978,-0.116391318359858,-0.057991770771964934,False,6.0,months,2019
2019-12-09,Data Scientist,"San Francisco, CA, USA",-0.04485993904643471,Tech (YouTube,PhD,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196706,False,2.0,unknown,2019
2019-12-09,Data Scientist,"San Francisco, CA, USA",-0.044859939046434545,SaaS,Bachelor's,Internship:** Internship at current company,-0.21502071819629978,-0.116391318359858,-0.057991770771964504,False,2.0,years,2019
2019-12-09,Data Scientist,"San Francisco Bay Area, CA, USA",-0.044859939046434545,Tech,PhD,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077195709,False,1.0,years,2019
2019-12-09,Senior Data Scientist,"Washington, DC, USA",-0.04485993904643453,Finance,PhD,"1 Year, Senior DS",1.9040858700191705,-0.116391318359858,-0.05799177077196444,False,1.0,years,2019
2019-12-09,Data Scientist,"New York, NY, USA",-0.04485993904643471,Fintech,BA Econ,"1 year as data analyst, different industry",-0.21502071819629978,-0.11578693723175179,-0.057991770771967065,False,1.0,years,2019
2019-12-09,Data Scientist,United States,-0.04485993904643459,Finance,Science and math heavy bachelors,2 years. I got lucky the position essentially allowed me to learn full time working under a post doc,0.49134814454219033,-0.116391318359858,-0.05799177077196413,False,2.0,unknown,2019
2019-12-09,Business Analyst,"Kansas City, MO, USA",-0.044859939046434656,Warehousing,Unrelated Bachelors,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196413,False,1.0,years,2019
2019-12-09,Senior Consultant - Data Scientist,"Washington, DC, USA",-0.044859939046434545,Technology Consulting,"B.S, Mechanical Engineering",Consultant - Data Analyst at Accenture for \~ 3 years   * **$Internship:** Worked with a Professor and his grad students in a microfabrication lab doing nanotech stuff for a summer in college   * **$Coop:** N/A,-0.21502071819629978,-0.116391318359858,-0.05799177077196413,False,1.0,years,2019
2019-12-09,Business Analyst I,"Chicago, IL, USA",-0.04485993903776074,Large tech company,"BA (Global Studies), self-taught SQL/Python",n/a (3 prior sales roles,-0.21502071819629978,0.2865294337109468,-0.057991770771965385,False,6.0,months,2019
2019-12-09,BI Analyst,"Chicago, IL, USA",-0.04485993904643471,Logistics &amp; Supply Chain,BS,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196413,False,1.0,years,2019
2019-12-09,Data Scientist,"South Florida, FL, USA",-0.044859939046434594,B2B Logistics,MS Econ in USA,1 year as a Data Scientist,0.06752682689909625,-0.116391318359858,-0.057991770771965385,False,1.0,years,2019
2019-12-09,Data Analyst,"Chicago, IL, USA",-0.04485993904643462,Marketing,Bachelors in Mech Eng from an Ivy,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196413,False,1.0,years,2019
2019-12-09,Analytics Manager,"Seattle, WA, USA",-0.04485993904643455,Tech,Math Undergrad Degree,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196413,False,1.0,years,2019
2019-12-09,Reporting Analyst,"Chattanooga, TN, USA",-0.04485993904643463,Insurance,"B.S. (political science), just started MS Analytics",none,-0.21502071819629978,-0.116391318359858,-0.05799177077196581,False,2.0,years,2019
2019-12-09,Research Investigator,United States,-0.04485993904643454,Top 10 pharmaceutical company,"Ph.D. Bioinformatics, BS Computer Science",One summer internship as an undergrad at a biotech company plus relevant research experience during my PhD,-0.21502071819629978,-0.116391318359858,-0.0579917707693393,False,1.2,years,2019
2019-12-09,Senior Data Scientist,"London, UK",-0.04485993904643465,MLaaS platform -&gt; Banking (after startup exit few months ago,"BSc Physics, MSc Artificial intelligence (in progress, company funded",3 month internship (at same company,-0.21502071819629978,-0.116391318359858,-0.057991734827267334,False,2.5,years,2019
2019-12-09,Research Associate,"West Coast, USA",-0.044859939046434635,Education Contractor,ContractorEducation: Masters degrees in psych and applied stats,None,-0.21502071819629978,-0.116391318359858,-0.05799177077196591,False,3.0,months,2019
2019-12-09,senior analyst,"Seattle, WA, USA",-0.044859939046434545,Tech,PhD,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196497,False,2.0,months,2019
2019-12-09,Data Scientist I,"New York, NY, USA",-0.04485993904643457,Nonprofit,MS Business Analytics,10 years of highly quantitative market research   * **$Internship:** Summer internship during MS with Large Online Retailer's DS team,-0.21502071819629978,-0.116391318359858,-0.05799177077196497,False,1.0,years,2019
2019-12-09,Data Scientist/People Analytics/Human Capital,"New York, NY, USA",-0.044859939046434504,Fortune 50 - Global Tech Company/ HR Analytics,B.Sc. Sociology '13 * M.A. Cognitive Science '15 * M.Sc. Learning Analytics '16 * Ph.D. Cognitive Science (ABD/Current Student - PT) '2020,Systems Administration ~6yrs * Instructional Design ~2yrs * Ad-Tech Data Science/Research ~2yrs * Ed-Tech Data Science/Research ~2yrs (Most recent,-0.21502071819629978,-0.116391318359858,-0.0579917707719635,False,2.0,months,2019
2019-12-09,Data Scientist,"New York, NY, USA",-0.044859939046434455,generic tech startup,MS,6 years of DS and analytics stuff,-0.21502071819629978,-0.116391318359858,-0.05799177077196323,False,2.0,unknown,2019
2019-12-09,Principal Data Scientist,"New York, NY, USA",-0.044859939046434476,SaaS/Tech,PhD,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196276,False,1.5,years,2019
2019-12-09,Data Scientist,"North Carolina, USA",-0.044859939046434566,Healthcare,MS,None   * **$Internship** Three relevant summer internships,-0.21502071819629978,-0.035807167945697035,-0.05799177077196493,False,2.0,years,2019
2019-12-09,Sr Analytics Consultant,Canada,-0.044859939046434705,Consulting (Digital,Economics BA,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196413,False,2.0,years,2019
2019-12-09,Data Scientist,"Seattle, WA, USA",-0.044859939046434545,Tech,PhD,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196413,False,1.5,years,2019
2019-12-09,Head Scientist,"San Francisco, CA, USA",-0.04485993904643454,Tech Startup,PhD,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196455,False,6.0,months,2019
2019-12-09,Data Analyst,"Sacramento, CA, USA",-0.044859939046434635,Academia,B.S. (Math,4 years doin' other stuff,-0.21502071819629978,-0.116391318359858,-0.05799177077083305,False,13.0,months,2019
2019-12-09,Data Analyst II,"Dallas, TX, USA",-0.04485993904643459,Pharmaceutical distribution,Something worse than a liberal arts degree,2 small startups,-0.21502071819629978,-0.116391318359858,-0.05799177077196413,False,3.0,years,2019
2019-12-09,"Director, Data Science","New York, NY, USA",-0.04485993904643438,Tech,PhD,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196024,False,5.0,years,2019
2021-12-11,Senior Data Scientist Lead,"St. Louis, MO, USA",-0.04485993904643451,Large corporation in biotech/agrotech,PhD,Joined current employer directly out of grad school   * **$Internship:** 3 Summer Internships as Graduate Student,-0.21502071819629978,-0.116391318359858,-0.05799177077196323,False,8.0,years,2021
2021-12-11,Data Scientist,"Vancouver, BC, Canada",-0.04485993904643471,Mid-size non tech,"PhD, Physics",2 years various part-time and contract DS/DA work,-0.21502071819629978,-0.116391318359858,-0.057991770771967065,False,4.0,months,2021
2021-12-11,data scientist,"Illinois, USA",-0.04485993904641999,Caterpillar,PhD,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196413,False,2.0,unknown,2021
2021-12-11,Senior Staff Data Scientist,"San Francisco Bay Area, CA, USA",-0.04485993904643436,"Tech, not FAANG","MS in Mathematics, dropped out of a phd program after Masters","13 years, pretty much all of it in the Data / ML space",-0.21502071819629978,-0.116391318359858,-0.05799177077194854,False,3.0,years,2021
2021-12-11,Head of Machine Learning,Germany,-0.04485993904643454,Startup,PhD,"2 years DS, 2 years lead DS",-0.21502071819629978,-0.116391318359858,-0.05799177077196413,False,1.0,years,2021
2021-12-11,Data Scientist,"New York, NY, USA",-0.044859939046434545,Tech,PhD,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196413,False,2.0,unknown,2021
2021-12-11,Sr Product Analyst,"San Francisco Bay Area, CA, USA",-0.04485993904643471,YouTube* **Level**: L5,PhD (Pure Math,Unknown,-0.21502071819629978,-0.116391318359858,-0.057991770764186254,False,3.5,years,2021
2021-12-11,Process Data Scientist,"San Francisco, CA, USA",-0.04485993904643449,Semiconductors,ChemE PhD,brief stint as a postdoc + 3.5 years as ChE,-0.21502071819629978,-0.116391318359858,-0.05799177077196413,False,7.0,months,2021
2021-12-11,Decision Scientist,"Denver, CO, USA",-0.044859939046434566,Late stage tech startup,MA Economics,"7.5 years at a marketing agency, 5 as QA/SWE, 2.5 as data scientist   * **$Internship:** 1 summer internship as front end dev",-0.21502071819629978,-0.116391318359858,-0.05799177077196434,False,8.0,months,2021
2021-12-11,AI Engineer,"London, UK",-0.04485993904643464,Consulting (Gov,"MSc Software Development, BEng Mechanical Engineering",Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196601,False,3.0,months,2021
2021-12-11,Data Scientist,"San Francisco Bay Area, CA, USA",-0.044859939046434476,FAANG,BS+MS,"1y, non-FAANG, non-DS",-0.21502071819629978,-0.116391318359858,-0.05799177077195887,False,2.0,years,2021
2021-12-11,"Data Scientist, soon to be ML Engineer","Philadelphia, PA, USA",-0.044859939046434594,Health Tech startup,"BS Computational Data Science, Minor in Statistics",2.5 YoE - **$Internship:** ML Engineer at industrial analytics company,-0.21502071819629978,-0.116391318359858,-0.05799177077014004,False,1.0,years,2021
2021-12-11,Director of Data Science,"Minnesota, USA",-0.04485993904643444,Health/Wellness,PhD,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196286,False,1.0,years,2021
2021-12-11,Senior Data Scientist,"New York, NY, USA",-0.044859939046434545,Tech,BA Poli Sci,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077195653,False,1.0,years,2021
2021-12-11,Sr Data Analyst,"Ohio, USA",-0.04485993904643455,SAS~~ SaaS Startup,Bachelors in Mathematics,DA/BI/DS Entry to Managerial   * **$Internship** N/A   * **$Coop** N/A,-0.21502071819629978,-0.116391318359858,-0.057991770771964754,False,5.0,years,2021
2021-12-11,Incoming Data Analyst Developer,"New York, NY, USA",-0.04485993904643471,Accounting / Tax Consulting,Finishing MSc (BS in unrelated field,Unknown,-0.21502071819629978,-0.116391318359858,-0.057991770771967065,False,4.0,months,2021
2021-12-11,Data Analyst,"Florida, USA",-0.044859939046434545,Tech,BS/MS in Industrial Engineering,Unknown,1.1977170072806804,-0.116391318359858,-0.05799176793692569,False,2.0,unknown,2021
2021-12-11,Senior Data Scientist,"London, UK",-0.044859939046434545,Tech,BSc Mathematics,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196413,False,3.0,years,2021
2021-12-11,quantitative modeling / data science,"Pittsburgh, PA, USA",-0.044859939046434545,Finance / Banking,MS Applied Math,"Engineering in Steel and DS in Healthcare "" Internship: N/A",-0.21502071819629978,-0.116391318359858,-0.05799177077196444,False,4.0,years,2021
2021-12-11,Data Scientist,"New York, NY, USA",-0.04485993904643454,Big N,"STEM undergrad, analytics masters","1 year DS, 3 years DA* **$Internship:** None* **$Coop:** None",0.49134814454219033,-0.116391318359858,-0.0579917707719637,False,1.0,years,2021
2021-12-11,Analytics Engineering Manager,United States,-0.04485993904643449,SaaS,BS Economics; BA Intl Studies,4 years customer success,-0.21502071819629978,-0.116391318359858,-0.05799177077196202,False,1.0,years,2021
2021-12-11,Senior MLE,"San Francisco, CA, USA",-0.044859939046434545,Tech,MS Statistics,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196413,False,1.0,years,2021
2021-12-11,VP of Data Science,"Boston, MA, USA",-0.04485993904640525,"Marketing agency, \~500 people",PhD in STEM field. BA in Physics,"Postdoc related to PhD, then Insight Data Science",-0.21502071819629978,-0.116391318359858,-0.057991770771961604,False,6.0,years,2021
2021-12-11,Data Scientist,"New York, NY, USA",-0.044859939046434705,FAANG,Senior year in undergrad,Internship: 8 month DA co-op in semiconductor company,-0.21502071819629978,-0.116391318359858,-0.05799177077196413,False,2.0,unknown,2021
2021-12-11,Lead Data Scientist,"R. Inocêncio de Góes - Sapopemba, São Paulo - SP, 03978-100, Brazil",-0.0448599390463534,"Tech/O&amp;G/Mining/IoT/Other pre-IPO spinoff (we are an AI/MLE consultancy, most clients are in O&amp;G or Mining","BS Geological Engineering, MS Mechanical Engineering",Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196413,False,1.5,years,2021
2021-12-11,Data Scientist,"San Francisco, CA, USA",-0.044859939046434434,"Startup, tech. (I figure out and invent paths forward for new potentially impossible tech, so it's a bit different than standard business DS/DA type work",None.  I got in before the DS title was used in silicon valley,11 years$Internship: No.$Coop:  No,-0.21502071819629978,-0.116391318359858,-0.05799177077196286,False,2.0,years,2021
2021-12-11,Data Scientist,"Montreal, QC, Canada",-0.04485993904643457,Oil and Gas,Bachelor in mechanical engineering (almost done Msc in software,None    $Internship: Not related to DS,-0.21502071819629978,-0.1159883976077872,-0.057991770771964865,False,4.0,years,2021
2021-12-11,"Staff SWE, ML","San Francisco, CA, USA",-0.044859939046434275,Tech,PhD,"5yrs PostDoc, 4yrs Industry",-0.21502071819629978,20.029646285180384,-0.05799177077195026,False,6.0,months,2021
2021-12-11,Solutions Architect,"New York, NY, USA",-0.044859939046434476,Consulting,"Masters in Business Intelligence, Undergrad in Economics with a concentration in Computer Science",3 years with telecommunications company,0.49134814454219033,-0.116391318359858,-0.05799177077196303,False,6.0,months,2021
2021-12-11,Senior Data Scientist/Applied Scientist,"New York, NY, USA",-0.044859939046434455,E-commerce,"BS, MS in Math/Stats",Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196094,False,2.0,unknown,2021
2021-12-11,Data Analyst,"London, UK",-0.04485993904643464,FinTech,BSc Maths with Stats,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196413,False,2.0,unknown,2021
2021-12-11,DS Quant,"Washington, DC, USA",-0.04485993904643449,Finance,MS DS,Unknown,-0.21502071819629978,-0.116391318359858,-0.057991770771963075,False,1.5,years,2021
2021-12-11,"Data Scientist* Tenure Length: 3 years* Location: Midwest but I WFH* Salary: $88.5k* Industry: Healthcare* Education: B.S. Physics, working on M.S. Computer Science* Prior Experience: Academic researcher* Relocation/Signing Bonus: -* Stock and/or recurring bonuses: Private company, no bonuses* Total comp: $88.5k + full tuition assistanceYER coming up this week, will update.\*\*\*UPDATE AFTER YEAR END REVIEW\*\*\** Title: Senior Data Scientist","Midwestern United States, USA",-0.044859939046434545,Tech,"B.S. Physics, working on M.S. Computer Science* Prior Experience: Academic researcher* Relocation/Signing Bonus: -* Stock and/or recurring bonuses: Private company, no bonuses* Total comp: $88.5k + full tuition assistanceYER coming up this week, will update.\*\*\*UPDATE AFTER YEAR END REVIEW\*\*\** Title: Senior Data Scientist* Tenure Length: 3 years* Location: Midwest but I WFH* Salary: $100k* Industry: Healthcare* Education: B.S. Physics, working on M.S. Computer Science","Academic researcher* Relocation/Signing Bonus: -* Stock and/or recurring bonuses: Private company, no bonuses* Total comp: $88.5k + full tuition assistanceYER coming up this week, will update.\*\*\*UPDATE AFTER YEAR END REVIEW\*\*\** Title: Senior Data Scientist* Tenure Length: 3 years* Location: Midwest but I WFH* Salary: $100k* Industry: Healthcare* Education: B.S. Physics, working on M.S. Computer Science* Prior Experience: Academic researcher",-0.21502071819629978,-0.116391318359858,-0.05799177077196497,False,3.0,years,2021
2021-12-11,Data Analyst,"Arlington County, Arlington, VA, USA",-0.04485993904643455,Public/Federal Subcontractor,Bachelor's Science Quantitative Finance,"2 years in Finance, 3.5 years in Automotive, both similar positions in scope.    * **$Internship:** NA",-0.21502071819629978,-0.116391318359858,-0.05799177077196413,False,5.0,months,2021
2021-12-11,Product Analyst,"Seattle, WA, USA",-0.044859939046434524,FinTech Unicorn,M.Sc](https://M.Sc) (biomedical engineering,1½ YOE at another fintech unicorn as an analyst,-0.21502071819629978,-0.116391318359858,-0.05799177077196286,False,2.0,months,2021
2021-12-11,Date Engineer,"Manchester, UK",-0.044859939046434545,Tech,Masters,3 years consultancy**$Internship**$Coop,-0.21502071819629978,-0.116391318359858,-0.05799177077196614,False,2.0,months,2021
2021-12-11,Data Analyst   (But technically doing Data Scientist task -&gt; from ETL + Productivity Dashboard + Applying ML models,Singapore,-0.044859939046434656,Bank,"Bsc Finance &amp; Economy   (TLDR: Got interested in DS during last year of University, hence self-taught on coding+ML along the way. Fortunate enough that some of the modules that I took, like statistic/econometric assisted me in understanding ML concept smoothly",Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196413,False,1.0,years,2021
2021-12-11,HPC Systems Engineer. I build the stuff your science runs on. I have been an infrastructure architect in past lives,"New York, NY, USA",-0.04485993904643444,Healthcare AI Startup,College Dropout,About 10 years at fortune 50s prior,0.8445325759114354,-0.116391318359858,-0.057991770771961874,False,2.0,unknown,2021
2021-12-11,Data Science Research Assistant,Spain,-0.04485993904643469,University,Currently involved on a degree,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799177077196413,False,2.0,months,2021
2021-12-11,Data Scientist,"Randstad, Netherlands",-0.04485993904643465,Government,BSc + MSc,Unknown,-0.21502071819629978,-0.116391318359858,-0.05799176960385369,False,1.5,years,2021
2021-12-11,Product DS,"Toronto, ON, Canada",-0.044859939046434545,Fin tech,BA Sociology,Joined current employer through acquihire   * Data analyst at another tech company   * Moved into data from customer success/ops role,-0.21502071819629978,-0.116391318359858,-0.05799177077196343,False,2.0,years,2021
